frame,id,cx,cy,w,h
333,2,359.1391906738281,217.7186737060547,31.874990463256836,34.6966438293457
334,100,372.0,126.0,7.0,11.0
334,0,602.52880859375,227.3714599609375,47.211517333984375,88.44032287597656
334,1,136.32215881347656,164.24476623535156,65.96063232421875,61.14842224121094
334,2,359.48431396484375,217.17596435546875,32.091163635253906,34.47837448120117
335,100,384.0,106.0,8.0,11.0
335,0,602.7056274414062,227.46180725097656,47.62335968017578,88.43326568603516
335,1,140.54405212402344,166.44390869140625,66.46685028076172,63.209938049316406
335,2,359.9801330566406,216.5491485595703,32.187774658203125,34.395416259765625
336,100,402.0,87.0,7.0,7.0
336,0,603.0043334960938,227.5650177001953,48.01753616333008,88.51475524902344
336,1,141.9140625,165.7205047607422,66.09786224365234,62.59944152832031
336,2,360.59625244140625,215.93797302246094,32.365074157714844,34.41707992553711
337,100,411.0,70.0,16.0,16.0
337,0,603.4299926757812,227.70310974121094,48.45574188232422,88.59584045410156
337,1,143.65225219726562,165.11624145507812,65.50342559814453,61.99069595336914
337,2,361.34637451171875,215.3902587890625,32.49509811401367,34.55021286010742
338,100,442.0,62.0,9.0,8.0
338,0,604.0924682617188,227.30563354492188,48.91124725341797,89.1869125366211
338,1,145.26812744140625,164.5003204345703,64.83658599853516,61.42476272583008
338,2,362.346923828125,215.0211944580078,32.62382507324219,34.46486282348633
339,100,457.0,56.0,10.0,7.0
339,0,604.859619140625,227.3560333251953,49.45161056518555,89.9805908203125
339,1,146.9842987060547,164.1077117919922,64.4612045288086,61.413482666015625
339,2,363.3348083496094,214.67930603027344,32.498512268066406,34.30445861816406
340,100,471.0,54.0,12.0,8.0
340,0,605.779052734375,228.2873992919922,49.30534362792969,89.57678985595703
340,1,148.79153442382812,163.70864868164062,64.13377380371094,61.27420425415039
340,2,364.50811767578125,214.39773559570312,32.21208190917969,34.20333480834961
341,100,484.0,59.0,12.0,8.0
341,0,607.1648559570312,229.1520538330078,48.72391891479492,89.07810974121094
341,1,150.706787109375,163.2601776123047,63.922523498535156,61.11438751220703
341,2,365.7470397949219,214.2503204345703,31.88636589050293,34.326446533203125
342,100,493.0,67.0,13.0,10.0
342,0,608.2249755859375,229.95458984375,48.44981384277344,88.85246276855469
342,1,152.6236572265625,163.04176330566406,63.928184509277344,61.25836944580078
342,2,366.6552429199219,213.87330627441406,31.778430938720703,34.286075592041016
343,100,500.0,75.0,13.0,10.0
343,0,609.5025024414062,230.49069213867188,48.16034698486328,88.89375305175781
343,1,154.457763671875,162.80703735351562,63.61827087402344,61.55097579956055
343,2,367.8410949707031,214.46148681640625,31.85491371154785,34.36084747314453
344,100,504.0,82.0,13.0,10.0
344,0,610.1051635742188,230.98365783691406,48.1209602355957,88.89476013183594
344,1,156.04991149902344,162.5030059814453,63.138694763183594,61.77745056152344
344,2,368.83734130859375,214.70375061035156,31.912586212158203,34.53867721557617
345,100,504.0,82.0,13.0,10.0
345,0,610.4068603515625,231.271728515625,48.1248893737793,88.90570068359375
345,1,156.9414520263672,162.3402557373047,62.846065521240234,61.94865036010742
345,2,369.4026184082031,214.8722381591797,31.9399356842041,34.66994857788086
346,100,508.0,86.0,12.0,10.0
346,0,611.057373046875,231.4768829345703,48.17542266845703,88.85075378417969
346,1,157.8790740966797,162.2005157470703,62.86212158203125,62.16129684448242
346,2,369.87994384765625,214.92434692382812,31.82167625427246,34.770591735839844
347,100,509.0,87.0,12.0,10.0
347,0,611.2393188476562,231.80055236816406,48.26835250854492,88.97560119628906
347,1,158.9010009765625,161.84075927734375,63.206417083740234,62.22473907470703
347,2,370.1029968261719,214.96961975097656,31.787582397460938,34.871185302734375
348,100,510.0,86.0,12.0,10.0
348,0,611.5692749023438,232.2637481689453,48.54166793823242,88.83451080322266
348,1,159.5423583984375,161.61424255371094,63.380096435546875,61.98310852050781
348,2,370.1995544433594,215.11805725097656,31.883817672729492,34.93437194824219
349,100,511.0,86.0,12.0,10.0
349,0,611.6640625,232.9055938720703,48.74755859375,88.76836395263672
349,1,159.9320068359375,161.47998046875,63.46961975097656,61.76765823364258
349,2,370.3070068359375,215.42745971679688,31.886432647705078,34.963443756103516
350,100,508.0,85.0,12.0,9.0
350,0,611.6854248046875,233.65489196777344,49.00605773925781,89.13800811767578
350,1,160.21539306640625,161.59828186035156,63.43384552001953,61.457420349121094
350,2,370.7103576660156,215.5434112548828,31.88157844543457,35.02434539794922
351,100,504.0,85.0,12.0,9.0
351,0,611.6265258789062,234.9954376220703,49.3504524230957,89.35787200927734
351,1,160.38018798828125,161.82366943359375,63.4111213684082,61.351314544677734
351,2,370.0665588378906,216.31495666503906,32.03805923461914,34.775917053222656
352,100,501.0,86.0,12.0,10.0
352,0,611.3538208007812,236.26197814941406,49.51011657714844,89.03907775878906
352,1,160.539306640625,162.22259521484375,63.12269592285156,61.19654846191406
352,2,370.2262268066406,216.58346557617188,32.07074737548828,34.76483917236328
353,100,500.0,87.0,11.0,10.0
353,0,611.164794921875,237.68919372558594,49.278446197509766,89.68595886230469
353,1,160.62344360351562,162.7178955078125,62.944610595703125,61.05186462402344
353,2,369.72088623046875,218.03111267089844,32.33030319213867,34.38035583496094
354,100,499.0,88.0,12.0,10.0
354,0,611.124267578125,239.85015869140625,49.44233703613281,89.93437194824219
354,1,160.7579803466797,163.56344604492188,62.82634353637695,60.782958984375
354,2,369.2265625,219.21902465820312,32.39291763305664,34.57661437988281
355,100,499.0,90.0,11.0,10.0
355,0,610.7616577148438,241.8179931640625,49.21628952026367,89.35523986816406
355,1,160.90782165527344,164.44981384277344,62.92316818237305,60.59004592895508
355,2,368.8213195800781,220.5494842529297,32.72237014770508,35.39702606201172
356,100,498.0,93.0,11.0,10.0
356,0,610.3919067382812,243.95175170898438,48.856632232666016,89.14616394042969
356,1,161.0629119873047,165.49671936035156,63.07447814941406,60.63005828857422
356,2,368.0960998535156,222.071533203125,32.26896286010742,35.193878173828125
357,100,497.0,97.0,11.0,10.0
357,0,609.7081298828125,246.34524536132812,48.34666061401367,89.89400482177734
357,1,161.314697265625,166.1173858642578,63.07120895385742,60.512779235839844
357,2,367.37359619140625,223.70521545410156,32.00955581665039,35.25276565551758
358,100,496.0,101.0,11.0,11.0
358,0,609.0084228515625,249.25140380859375,47.894866943359375,89.66447448730469
358,1,161.5664825439453,166.73805236816406,63.06793975830078,60.39550018310547
358,2,366.71075439453125,225.1802520751953,31.865619659423828,35.71141815185547
359,100,496.0,109.0,10.0,13.0
359,0,608.317626953125,251.64730834960938,47.784149169921875,89.84454345703125
359,1,161.81826782226562,167.3587188720703,63.06467056274414,60.278221130371094
359,2,366.0309143066406,226.675537109375,31.778240203857422,36.076114654541016
360,100,496.0,120.0,11.0,13.0
360,0,607.3356323242188,253.53233337402344,48.255897521972656,89.89669036865234
360,1,160.63999938964844,168.8552703857422,62.92607498168945,61.30720901489258
360,2,365.2737731933594,228.09832763671875,31.6956787109375,36.09564971923828
361,100,496.0,131.0,10.0,13.0
361,0,606.5800170898438,254.7888641357422,49.11381912231445,90.08562469482422
361,1,160.39285278320312,169.65335083007812,62.90867614746094,61.93567657470703
361,2,364.609375,229.13124084472656,31.927175521850586,35.82059097290039
362,100,495.0,144.0,8.0,12.0
362,0,605.9388427734375,255.77117919921875,49.89754867553711,90.53597259521484
362,1,160.26429748535156,170.3316192626953,62.93071746826172,62.37324142456055
362,2,363.5030517578125,229.95147705078125,32.45117950439453,35.326812744140625
363,100,494.0,160.0,8.0,13.0
363,0,604.9478149414062,256.9759216308594,50.53798294067383,91.40599060058594
363,1,160.18820190429688,171.01478576660156,63.128578186035156,62.77267074584961
363,2,362.5649108886719,230.68515014648438,32.666229248046875,35.059425354003906
364,100,494.0,160.0,8.0,13.0
364,0,604.327392578125,257.5943298339844,50.95622634887695,92.006103515625
364,1,160.1460418701172,171.39366149902344,63.26392364501953,62.99417495727539
364,2,361.9949951171875,231.04530334472656,32.79216766357422,34.874332427978516
365,100,495.0,170.0,8.0,14.0
365,0,604.0720825195312,258.5719909667969,50.93514633178711,91.3876953125
365,1,160.05731201171875,171.89268493652344,63.345603942871094,62.83491134643555
365,2,361.5751037597656,231.4940643310547,32.78767395019531,34.740135192871094
366,100,502.0,186.0,8.0,14.0
366,0,603.8181762695312,260.49444580078125,51.0633544921875,90.58287048339844
366,1,159.97132873535156,172.78688049316406,63.33090591430664,62.39215087890625
366,2,360.9234619140625,232.2577362060547,32.89393997192383,34.59921646118164
367,100,506.0,193.0,7.0,15.0
367,0,603.440185546875,262.6398010253906,51.200199127197266,90.7917251586914
367,1,159.96409606933594,173.62460327148438,63.35321044921875,61.738826751708984
367,2,360.2718200683594,233.0214080810547,33.000205993652344,34.45829772949219
368,100,511.0,196.0,8.0,13.0
368,0,603.381103515625,264.1671447753906,51.01395797729492,90.345458984375
368,1,159.9612579345703,174.5598602294922,63.205810546875,60.75892639160156
368,2,360.5828857421875,235.21994018554688,32.23835372924805,34.728458404541016
369,100,516.0,199.0,8.0,14.0
369,0,603.4015502929688,265.7947692871094,50.81074142456055,90.76703643798828
369,1,159.94717407226562,175.3873291015625,63.13584518432617,60.17626190185547
369,2,360.3070373535156,236.8543243408203,32.14611053466797,34.5958137512207
370,100,520.0,200.0,8.0,14.0
370,0,603.2742919921875,267.5962829589844,50.64219284057617,90.43937683105469
370,1,159.8997039794922,176.12808227539062,63.130916595458984,59.69994354248047
370,2,359.75860595703125,238.29014587402344,32.3410530090332,34.50673294067383
371,100,526.0,200.0,8.0,13.0
371,0,603.0823364257812,269.7579040527344,50.428428649902344,90.32340240478516
371,1,159.8434295654297,176.8598175048828,63.20109558105469,59.34186935424805
371,2,359.2803039550781,239.57574462890625,32.471370697021484,34.58162307739258
372,100,531.0,197.0,9.0,15.0
372,0,602.9614868164062,271.87451171875,50.857444763183594,90.69491577148438
372,1,159.7996826171875,177.62594604492188,63.204654693603516,58.92500305175781
372,2,358.7333984375,240.93338012695312,32.84160614013672,34.84157180786133
373,100,536.0,193.0,10.0,16.0
373,0,602.9126586914062,273.5515441894531,51.145450592041016,90.86326599121094
373,1,159.7559356689453,178.39207458496094,63.208213806152344,58.50813674926758
373,2,358.31817626953125,242.17933654785156,33.10987091064453,35.53154373168945
374,100,541.0,185.0,10.0,15.0
374,0,602.7445068359375,275.016845703125,51.24406051635742,90.83631134033203
374,1,159.71218872070312,179.158203125,63.21177291870117,58.091270446777344
374,2,357.91351318359375,243.28427124023438,33.22541809082031,36.19993591308594
375,100,546.0,175.0,11.0,14.0
375,0,602.6480102539062,276.4471130371094,51.466346740722656,91.65748596191406
375,1,159.66844177246094,179.92433166503906,63.21533203125,57.67440414428711
375,2,357.58154296875,244.1653289794922,33.24798583984375,36.513389587402344
376,100,551.0,158.0,14.0,17.0
376,0,602.6853637695312,277.7423400878906,51.74116134643555,92.688720703125
376,1,159.62469482421875,180.69046020507812,63.21889114379883,57.257537841796875
376,2,357.20068359375,245.01651000976562,33.0623893737793,36.465518951416016
377,100,558.0,138.0,16.0,17.0
377,0,602.9552001953125,278.8264465332031,51.817779541015625,93.3912124633789
377,1,159.58094787597656,181.4565887451172,63.222450256347656,56.84067153930664
377,2,356.7044982910156,245.93214416503906,33.04258346557617,36.433624267578125
378,100,564.0,116.0,16.0,16.0
378,0,603.1398315429688,280.1640319824219,51.93631362915039,93.65242767333984
378,1,159.53720092773438,182.22271728515625,63.226009368896484,56.423805236816406
378,2,356.20867919921875,246.8751678466797,32.605777740478516,36.77616882324219
379,100,568.0,95.0,16.0,14.0
379,0,603.220703125,281.85791015625,51.5963020324707,94.4828872680664
379,1,159.4934539794922,182.9888458251953,63.22956848144531,56.00693893432617
379,2,355.74853515625,247.9830780029297,32.38645935058594,36.90085220336914
380,100,574.0,75.0,16.0,13.0
380,0,603.3511962890625,283.5369567871094,51.33185577392578,94.8846206665039
380,1,159.44970703125,183.75497436523438,63.23312759399414,55.59007263183594
380,2,355.3331298828125,249.1674041748047,32.22553253173828,36.565040588378906
381,100,579.0,63.0,18.0,12.0
381,0,603.3549194335938,285.0914306640625,51.24969482421875,95.22134399414062
381,1,159.4059600830078,184.52110290527344,63.23668670654297,55.1732063293457
381,2,354.8455810546875,250.2227783203125,32.13064956665039,36.2135009765625
382,100,585.0,61.0,18.0,12.0
382,0,603.3734130859375,286.6972351074219,51.32448959350586,94.87625122070312
382,1,159.36221313476562,185.2872314453125,63.2402458190918,54.75634002685547
382,2,354.32720947265625,251.47715759277344,32.24446105957031,36.1104736328125
383,100,585.0,61.0,18.0,12.0
383,0,603.3674926757812,287.6377868652344,51.3930778503418,94.57117462158203
383,1,159.31846618652344,186.05335998535156,63.243804931640625,54.339473724365234
383,2,354.0176696777344,252.22975158691406,32.34736633300781,36.05694580078125
384,100,591.0,62.0,18.0,13.0
384,0,603.3903198242188,288.2808837890625,52.110374450683594,93.96622467041016
384,1,159.27471923828125,186.81948852539062,63.24736404418945,53.922607421875
384,2,353.42498779296875,252.6573486328125,32.842952728271484,35.931053161621094
385,100,600.0,79.0,19.0,14.0
385,0,602.95068359375,289.5085754394531,52.2020149230957,94.69107818603516
385,1,159.23097229003906,187.5856170654297,63.25092315673828,53.505741119384766
385,2,352.584228515625,253.6812286376953,33.248817443847656,35.7348518371582
386,100,602.0,92.0,18.0,13.0
386,0,602.5418090820312,290.8186340332031,52.322471618652344,95.32810974121094
386,1,159.18722534179688,188.35174560546875,63.25448226928711,53.08887481689453
386,2,351.8670959472656,254.60882568359375,33.425819396972656,35.6431770324707
387,100,604.0,107.0,19.0,15.0
387,0,602.3198852539062,292.0189208984375,52.55220413208008,95.74421691894531
387,1,159.1434783935547,189.1178741455078,63.25804138183594,52.6720085144043
387,2,351.39202880859375,255.43482971191406,33.57358169555664,35.70981216430664
388,100,605.0,124.0,20.0,18.0
388,0,602.1768798828125,292.9116516113281,52.63689041137695,95.8319091796875
388,1,159.0997314453125,189.88400268554688,63.261600494384766,52.25514221191406
388,2,351.09228515625,256.1527099609375,33.52240753173828,35.65894317626953
389,100,606.0,139.0,18.0,19.0
389,0,602.136962890625,293.6294860839844,52.55116271972656,95.92398834228516
389,1,159.0559844970703,190.65013122558594,63.265159606933594,51.83827590942383
389,2,350.9949035644531,256.58465576171875,33.343231201171875,35.94618606567383
390,100,607.0,154.0,17.0,18.0
390,0,602.4194946289062,294.16558837890625,52.85917282104492,95.45976257324219
390,1,159.01223754882812,191.416259765625,63.26871871948242,51.421409606933594
390,2,350.8335876464844,257.23175048828125,33.427799224853516,35.9036750793457
391,100,607.0,170.0,17.0,17.0
391,0,602.6576538085938,294.4969787597656,52.917476654052734,95.26673126220703
391,1,158.96849060058594,192.18238830566406,63.27227783203125,51.00454330444336
391,2,350.6221618652344,257.83416748046875,33.56789779663086,35.85490036010742
392,100,607.0,184.0,16.0,16.0
392,0,602.7814331054688,294.9143981933594,53.063819885253906,95.09481048583984
392,1,158.92474365234375,192.94851684570312,63.27583694458008,50.587677001953125
392,2,350.3612365722656,258.4879150390625,33.96261215209961,36.1085205078125
393,100,607.0,197.0,14.0,15.0
393,0,602.6867065429688,295.3513488769531,52.93072509765625,95.6652603149414
393,1,149.36683654785156,192.11456298828125,66.08226013183594,62.928401947021484
393,2,350.131591796875,259.0325622558594,34.23866271972656,36.17790222167969
394,100,606.0,212.0,14.0,16.0
394,0,602.712890625,295.995361328125,52.589111328125,95.98780822753906
394,1,148.76426696777344,192.78671264648438,66.25045013427734,63.26087188720703
394,2,349.7741394042969,259.5147705078125,34.52277755737305,36.29813003540039
395,100,603.0,228.0,12.0,17.0
395,0,602.7405395507812,296.56353759765625,52.40853500366211,96.3976058959961
395,1,148.1616973876953,193.4588623046875,66.41864013671875,63.59334182739258
395,2,349.4153137207031,260.106201171875,34.560394287109375,36.3196907043457
396,100,601.0,241.0,12.0,15.0
396,0,602.8773193359375,297.2688293457031,52.04674530029297,96.2054672241211
396,1,147.5591278076172,194.13101196289062,66.58683013916016,63.925811767578125
396,2,349.01092529296875,260.7886657714844,34.55891036987305,36.49966049194336
397,100,598.0,244.0,7.0,6.0
397,0,602.8939819335938,297.4469299316406,51.70355224609375,97.0433120727539
397,1,146.95655822753906,194.80316162109375,66.75502014160156,64.25828552246094
397,2,348.6070861816406,261.6044616699219,34.6602783203125,36.689029693603516
398,100,598.0,244.0,6.0,6.0
398,0,603.0670166015625,297.3502197265625,51.81599044799805,98.33120727539062
398,1,146.35398864746094,195.47531127929688,66.92321014404297,64.59075927734375
398,2,348.26177978515625,262.4478454589844,34.748294830322266,36.769412994384766
399,100,526.0,109.0,10.0,8.0
399,0,603.059326171875,297.1445007324219,51.7905158996582,99.4800796508789
399,1,145.7514190673828,196.1474609375,67.09140014648438,64.92323303222656
399,2,347.99713134765625,263.3077697753906,34.90690994262695,37.06942367553711
400,100,525.0,110.0,12.0,10.0
400,0,603.11181640625,296.9427185058594,51.7772102355957,100.75225067138672
400,1,145.1488494873047,196.81961059570312,67.25959014892578,65.25570678710938
400,2,347.89300537109375,264.14788818359375,34.86014938354492,37.45594787597656
401,100,524.0,112.0,8.0,9.0
401,0,603.2688598632812,297.0971374511719,51.582672119140625,101.42010498046875
401,1,144.54627990722656,197.49176025390625,67.42778015136719,65.58818054199219
401,2,347.9241027832031,264.8869934082031,34.918392181396484,37.84081268310547
402,100,525.0,111.0,9.0,9.0
402,0,603.3670043945312,297.1938171386719,51.440853118896484,101.7896499633789
402,1,143.94371032714844,198.16390991210938,67.5959701538086,65.920654296875
402,2,347.98236083984375,265.3119812011719,34.950172424316406,38.08964920043945
403,100,525.0,112.0,10.0,11.0
403,0,603.5447998046875,297.6363220214844,51.411468505859375,101.4376449584961
403,1,143.3411407470703,198.8360595703125,67.76416015625,66.25312805175781
403,2,348.0859680175781,265.7155456542969,34.91730499267578,38.1634521484375
404,100,529.0,108.0,8.0,5.0
404,0,604.0174560546875,298.5889892578125,51.99622344970703,101.52796936035156
404,1,142.7385711669922,199.50820922851562,67.9323501586914,66.58560180664062
404,2,348.4931335449219,266.5386962890625,34.84557342529297,38.364540100097656
405,100,516.0,124.0,5.0,6.0
405,0,604.7372436523438,299.4847106933594,52.328582763671875,101.16473388671875
405,1,142.13600158691406,200.18035888671875,68.10054016113281,66.91807556152344
405,2,348.94769287109375,267.1850891113281,34.68555450439453,38.3118896484375
406,100,517.0,123.0,7.0,6.0
406,0,605.5955200195312,299.9137878417969,52.84834289550781,100.91001892089844
406,1,141.53343200683594,200.85250854492188,68.26873016357422,67.25054931640625
406,2,349.4707336425781,267.6087951660156,34.788055419921875,38.126808166503906
407,100,516.0,125.0,8.0,12.0
407,0,606.4007568359375,299.9089660644531,53.36957550048828,100.69940948486328
407,1,144.1074981689453,203.6410675048828,67.2703857421875,64.29444122314453
407,2,350.03680419921875,268.0249938964844,34.75251007080078,37.86745834350586
408,100,516.0,126.0,7.0,12.0
408,0,607.2457885742188,299.71197509765625,53.698509216308594,100.34129333496094
408,1,143.76553344726562,204.48684692382812,67.3428726196289,64.35712432861328
408,2,350.4219665527344,268.306396484375,34.62114715576172,37.58192825317383
409,100,522.0,119.0,11.0,17.0
409,0,607.8733520507812,299.3498840332031,54.201202392578125,99.97785186767578
409,1,143.42356872558594,205.33262634277344,67.41535949707031,64.41980743408203
409,2,350.80859375,268.4147644042969,34.2838249206543,37.361175537109375
410,100,522.0,111.0,5.0,4.0
410,0,608.5360717773438,298.7233581542969,54.20757293701172,99.77265167236328
410,1,143.08160400390625,206.17840576171875,67.48784637451172,64.48249053955078
410,2,351.0048828125,268.804931640625,34.221744537353516,37.32732391357422
411,100,524.0,109.0,9.0,6.0
411,0,609.1176147460938,297.9373779296875,53.67901611328125,98.98807525634766
411,1,142.73963928222656,207.02418518066406,67.56033325195312,64.54517364501953
411,2,351.086181640625,269.2060546875,34.24072265625,37.46551513671875
412,100,525.0,105.0,7.0,8.0
412,0,609.7390747070312,297.6639404296875,53.74894714355469,98.65927124023438
412,1,142.02134704589844,208.167724609375,67.9566421508789,62.56819534301758
412,2,351.1596984863281,269.7085876464844,34.503265380859375,37.56195068359375
413,100,525.0,102.0,8.0,6.0
413,0,610.3605346679688,297.3905029296875,53.818878173828125,98.3304672241211
413,1,141.61956787109375,209.06082153320312,68.08060455322266,62.30668640136719
413,2,351.17498779296875,270.2055358886719,34.45991516113281,37.59560775756836
414,100,525.0,97.0,8.0,8.0
414,0,610.6528930664062,298.30950927734375,51.833805084228516,96.90338897705078
414,1,141.08741760253906,210.50462341308594,67.422119140625,62.97509002685547
414,2,351.3714599609375,270.7982482910156,34.27170181274414,37.34796905517578
415,100,534.0,86.0,8.0,5.0
415,0,611.3275756835938,298.79052734375,51.3133659362793,96.03450012207031
415,1,140.88047790527344,211.58529663085938,67.24464416503906,63.199893951416016
415,2,351.6410217285156,271.500732421875,34.10511016845703,36.838077545166016
416,100,623.0,203.0,16.0,15.0
416,0,612.0177001953125,299.1275329589844,51.179176330566406,95.6233139038086
416,1,140.71298217773438,212.53248596191406,67.29327392578125,63.4371452331543
416,2,351.8729248046875,272.1806640625,34.01555633544922,36.425987243652344
417,100,626.0,187.0,17.0,16.0
417,0,612.9332275390625,299.293212890625,51.405242919921875,95.37205505371094
417,1,140.40670776367188,213.52879333496094,67.2680435180664,63.55899429321289
417,2,352.15838623046875,273.0431213378906,34.14384460449219,36.30767822265625
418,100,627.0,171.0,18.0,15.0
418,0,613.92724609375,299.3965759277344,51.32521438598633,95.23876953125
418,1,140.04405212402344,214.67144775390625,67.45620727539062,63.99946212768555
418,2,352.48333740234375,273.9054870605469,34.378875732421875,36.462059020996094
419,100,627.0,157.0,18.0,13.0
419,0,614.7986450195312,299.59423828125,51.504085540771484,95.23739624023438
419,1,139.71119689941406,215.70762634277344,67.48162841796875,64.16131591796875
419,2,352.75750732421875,274.6776123046875,34.59644317626953,36.494598388671875
420,100,622.0,143.0,18.0,13.0
420,0,615.5986328125,299.9186706542969,51.74528121948242,95.38687133789062
420,1,139.3783416748047,216.74380493164062,67.50704956054688,64.32316589355469
420,2,353.0873107910156,275.3299255371094,34.80494689941406,36.592926025390625
421,100,622.0,143.0,18.0,13.0
421,0,616.0635986328125,300.13128662109375,51.93320846557617,95.5341796875
421,1,139.0454864501953,217.7799835205078,67.532470703125,64.48501586914062
421,2,353.2943115234375,275.69873046875,34.9414176940918,36.669921875
422,100,608.0,118.0,19.0,13.0
422,0,616.7708129882812,300.5743103027344,52.01641845703125,95.7084732055664
422,1,138.71263122558594,218.816162109375,67.55789184570312,64.64686584472656
422,2,353.6824951171875,276.7126159667969,34.90263366699219,37.05158615112305
423,100,600.0,106.0,19.0,11.0
423,0,617.5390625,300.9815368652344,52.0672721862793,95.61228942871094
423,1,138.37977600097656,219.8523406982422,67.58331298828125,64.8087158203125
423,2,354.1813659667969,277.7416687011719,34.44775390625,37.45629119873047
424,100,596.0,98.0,19.0,10.0
424,0,618.3896484375,301.3574523925781,52.29667282104492,95.73734283447266
424,1,138.0469207763672,220.88851928710938,67.60873413085938,64.97056579589844
424,2,354.6402282714844,279.01422119140625,34.08296203613281,38.040672302246094
425,100,594.0,100.0,20.0,10.0
425,0,619.3422241210938,301.8411865234375,52.7320556640625,95.62410736083984
425,1,137.7140655517578,221.92469787597656,67.6341552734375,65.13241577148438
425,2,355.03076171875,280.3395690917969,33.96938705444336,38.54766845703125
426,100,589.0,103.0,17.0,11.0
426,0,620.2153930664062,302.1744384765625,52.5837516784668,95.4236068725586
426,1,137.38121032714844,222.96087646484375,67.65957641601562,65.29426574707031
426,2,355.4322509765625,281.7364807128906,33.85015106201172,38.817718505859375
427,100,588.0,103.0,17.0,11.0
427,0,620.9443969726562,302.43975830078125,52.40043258666992,95.36066436767578
427,1,137.04835510253906,223.99705505371094,67.68499755859375,65.45611572265625
427,2,355.8471984863281,282.783203125,33.79823684692383,38.58021926879883
428,100,589.0,101.0,18.0,11.0
428,0,621.7052612304688,302.77252197265625,52.731773376464844,95.12969207763672
428,1,136.7154998779297,225.03323364257812,67.71041870117188,65.61796569824219
428,2,356.23455810546875,283.67333984375,33.96413040161133,38.423797607421875
429,100,591.0,99.0,17.0,10.0
429,0,622.4739379882812,302.85504150390625,52.4775390625,95.00013732910156
429,1,136.3826446533203,226.0694122314453,67.73583984375,65.77981567382812
429,2,356.5578918457031,284.3855895996094,34.078086853027344,38.1871223449707
430,100,592.0,96.0,17.0,10.0
430,0,623.289306640625,302.73297119140625,52.25231170654297,94.84364318847656
430,1,136.04978942871094,227.1055908203125,67.76126098632812,65.94166564941406
430,2,357.08209228515625,284.9353332519531,34.385337829589844,38.12511444091797
431,100,593.0,94.0,17.0,10.0
431,0,623.9277954101562,302.41229248046875,52.17947769165039,94.93306732177734
431,1,135.71693420410156,228.1417694091797,67.78668212890625,66.103515625
431,2,357.5497741699219,285.3111267089844,34.47666549682617,38.05439376831055
432,100,592.0,93.0,16.0,10.0
432,0,624.445068359375,302.0050048828125,52.0129280090332,95.37068939208984
432,1,135.3840789794922,229.17794799804688,67.81210327148438,66.26536560058594
432,2,357.9693603515625,285.6160583496094,34.526432037353516,38.0359001159668
433,100,591.0,95.0,17.0,10.0
433,0,624.79541015625,301.7015075683594,51.833614349365234,95.77301788330078
433,1,135.0512237548828,230.21412658691406,67.8375244140625,66.42721557617188
433,2,358.2186584472656,285.8126525878906,34.563297271728516,38.117958068847656
434,100,590.0,99.0,19.0,10.0
434,0,625.1729125976562,301.3779602050781,51.6439094543457,96.06246185302734
434,1,134.71836853027344,231.25030517578125,67.86294555664062,66.58906555175781
434,2,358.4307556152344,286.00958251953125,34.58588409423828,38.27951431274414
435,100,590.0,106.0,17.0,10.0
435,0,625.5076293945312,301.0110168457031,51.50151062011719,96.15447235107422
435,1,134.38551330566406,232.28648376464844,67.88836669921875,66.75091552734375
435,2,358.62200927734375,286.1822509765625,34.643001556396484,38.452388763427734
436,100,591.0,117.0,17.0,14.0
436,0,625.7789306640625,300.525390625,51.394596099853516,96.27628326416016
436,1,134.0526580810547,233.32266235351562,67.91378784179688,66.91276550292969
436,2,358.69482421875,286.4964904785156,34.6526985168457,38.68059158325195
437,100,591.0,128.0,17.0,14.0
437,0,625.986083984375,300.0291748046875,51.4063606262207,96.36305236816406
437,1,133.7198028564453,234.3588409423828,67.939208984375,67.07461547851562
437,2,358.6676940917969,286.87811279296875,34.6575927734375,38.73360061645508
438,100,595.0,131.0,17.0,13.0
438,0,626.2188110351562,299.4273376464844,51.57305145263672,96.14614868164062
438,1,133.38694763183594,235.39501953125,67.96463012695312,67.23646545410156
438,2,358.65130615234375,287.17535400390625,34.75872802734375,38.73066329956055
439,100,595.0,131.0,17.0,13.0
439,0,626.3277587890625,299.04815673828125,51.69792938232422,95.97457885742188
439,1,133.05409240722656,236.4311981201172,67.99005126953125,67.3983154296875
439,2,358.6120910644531,287.3374328613281,34.817649841308594,38.720664978027344
440,100,598.0,127.0,17.0,12.0
440,0,626.6106567382812,298.61834716796875,51.84794616699219,95.95489501953125
440,1,132.7212371826172,237.46737670898438,68.01547241210938,67.56016540527344
440,2,358.5474853515625,287.5466613769531,34.92291259765625,38.72072982788086
441,100,610.0,109.0,19.0,10.0
441,0,627.0145874023438,298.02130126953125,52.19023895263672,96.01363372802734
441,1,132.3883819580078,238.50355529785156,68.0408935546875,67.72201538085938
441,2,358.6709899902344,287.81243896484375,35.04179763793945,38.665061950683594
442,100,615.0,96.0,21.0,8.0
442,0,627.3802490234375,297.39288330078125,52.373722076416016,95.98206329345703
442,1,132.05552673339844,239.53973388671875,68.06631469726562,67.88386535644531
442,2,358.8774719238281,287.9578552246094,35.097591400146484,38.61619567871094
443,100,622.0,84.0,20.0,8.0
443,0,627.6519165039062,296.86761474609375,52.34099197387695,96.02107238769531
443,1,131.72267150878906,240.57591247558594,68.09173583984375,68.04571533203125
